,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
4476,NVDA231215C00620000,620,0,0.03,0.742190078,475.06,4
4477,NVDA231215C00625000,625,0.01,0.04,0.800783242,475.06,4
4478,NVDA231215C00630000,630,0,0.03,0.789064609,475.06,4
4479,NVDA231215C00635000,635,0,0.03,0.804689453,475.06,4
4480,NVDA231215C00640000,640,0,0.03,0.828126719,475.06,4
4481,NVDA231215C00645000,645,0,0.02,0.812501875,475.06,4
4482,NVDA231215C00650000,650,0,0.01,0.796877031,475.06,4
4483,NVDA231215C00655000,655,0,0.01,0.812501875,475.06,4
4484,NVDA231215C00660000,660,0,0.01,0.828126719,475.06,4
4485,NVDA231215C00665000,665,0,0.01,0.843751562,475.06,4
4486,NVDA231215C00670000,670,0,0.02,0.906250938,475.06,4
4487,NVDA231215C00675000,675,0,0.02,0.921875781,475.06,4
4488,NVDA231215C00680000,680,0,0.03,0.976562734,475.06,4
4489,NVDA231215C00685000,685,0,0.01,0.906250938,475.06,4
4490,NVDA231215C00690000,690,0,0.01,0.937500625,475.06,4
4491,NVDA231215C00695000,695,0,0.02,0.992187578,475.06,4
4492,NVDA231215C00700000,700,0,0.01,0.968750313,475.06,4
4493,NVDA231215C00705000,705,0,0.02,1.031254844,475.06,4
4494,NVDA231215C00710000,710,0,0.02,1.046879766,475.06,4
4495,NVDA231215C00715000,715,0,0.03,1.093754531,475.06,4
4496,NVDA231215C00720000,720,0,0.02,1.078129609,475.06,4
4497,NVDA231215C00725000,725,0,0.02,1.093754531,475.06,4
4498,NVDA231215C00730000,730,0,0.01,1.062504688,475.06,4
4499,NVDA231215C00735000,735,0,0.02,1.125004375,475.06,4
4500,NVDA231215C00740000,740,0,0.01,1.093754531,475.06,4
4501,NVDA231215C00745000,745,0,0.02,1.156254219,475.06,4
4502,NVDA231215C00750000,750,0,0.01,1.125004375,475.06,4
4503,NVDA231215C00760000,760,0,0.02,1.203128984,475.06,4
4504,NVDA231215C00770000,770,0,0.02,1.234378828,475.06,4
4505,NVDA231215C00780000,780,0,0.01,1.218753906,475.06,4
4506,NVDA231215C00790000,790,0,0.01,1.25000375,475.06,4
4507,NVDA231215C00800000,800,0,0.01,1.25000375,475.06,4
4508,NVDA231215C00810000,810,0,0.01,1.281253594,475.06,4
4509,NVDA231215C00820000,820,0,0.02,1.390628047,475.06,4
4510,NVDA231215C00830000,830,0,0.01,1.343753281,475.06,4
4511,NVDA231215C00840000,840,0,0.01,1.375003125,475.06,4
4512,NVDA231215C00850000,850,0,0.02,1.468752656,475.06,4
4513,NVDA231215C00860000,860,0,0.01,1.437502813,475.06,4
4514,NVDA231215C00880000,880,0,0.01,1.468752656,475.06,4
4515,NVDA231215C00900000,900,0,0.01,1.531252344,475.06,4
4516,NVDA231215C00920000,920,0,0.01,1.562502187,475.06,4
4517,NVDA231215C00930000,930,0,0.01,1.593752031,475.06,4
4518,NVDA231215C00940000,940,0,0.01,1.625001875,475.06,4
4519,NVDA231215C00950000,950,0,0.01,1.625001875,475.06,4
4520,NVDA231215C00960000,960,0,0.01,1.656251719,475.06,4
4521,NVDA231215C00970000,970,0,0.01,1.687501563,475.06,4
4522,NVDA231215C00980000,980,0,0.01,1.718751406,475.06,4
4523,NVDA231215C00990000,990,0,0.01,1.75000125,475.06,4
4524,NVDA231215C01000000,1000,0,0.01,1.75000125,475.06,4
4525,NVDA231222C00100000,100,374.75,375.85,3.402345244,475.06,11
4526,NVDA231222C00120000,120,354.75,355.85,3.013674341,475.06,11
4527,NVDA231222C00150000,150,324.85,325.9,2.623050317,475.06,11
4528,NVDA231222C00160000,160,314.9,315.95,2.529300552,475.06,11
4529,NVDA231222C00210000,210,265,266.05,1.993164097,475.06,11
4530,NVDA231222C00220000,220,255.05,256.15,1.926758179,475.06,11
4531,NVDA231222C00230000,230,245.1,246.1,1.824219629,475.06,11
4532,NVDA231222C00240000,240,235.1,236.2,1.748048135,475.06,11
4533,NVDA231222C00250000,250,225.05,226.15,1.631837778,475.06,11
4534,NVDA231222C00260000,260,195,196.65,1.00E-05,475.06,11
4535,NVDA231222C00270000,270,205.15,206.3,1.499514221,475.06,11
4536,NVDA231222C00280000,280,195.2,196.4,1.436526255,475.06,11
4537,NVDA231222C00290000,290,185.25,186.25,1.336917378,475.06,11
4538,NVDA231222C00300000,300,175.25,176.4,1.275882527,475.06,11
4539,NVDA231222C00310000,310,165.3,166.3,1.189457178,475.06,11
4540,NVDA231222C00320000,320,155.3,156.4,1.123539539,475.06,11
4541,NVDA231222C00325000,325,150.3,151.35,1.079594446,475.06,11
4542,NVDA231222C00330000,330,145.35,146.35,1.047368044,475.06,11
4543,NVDA231222C00335000,335,140.35,141.4,1.015141643,475.06,11
4544,NVDA231222C00340000,340,135.4,136.5,0.992919993,475.06,11
4545,NVDA231222C00345000,345,130.4,131.5,0.955810989,475.06,11
4546,NVDA231222C00350000,350,125.35,127.1,0.965332378,475.06,11
4547,NVDA231222C00355000,355,120.4,121.45,0.878175046,475.06,11
4548,NVDA231222C00360000,360,115.4,116.5,0.846681221,475.06,11
4549,NVDA231222C00365000,365,110.4,111.5,0.811037046,475.06,11
4550,NVDA231222C00370000,370,105.45,106.6,0.787111504,475.06,11
4551,NVDA231222C00375000,375,100.45,101.55,0.748049395,475.06,11
4552,NVDA231222C00380000,380,95.45,96.55,0.712893496,475.06,11
4553,NVDA231222C00385000,385,90.55,91.65,0.691653474,475.06,11
4554,NVDA231222C00390000,390,85.55,86.6,0.653567917,475.06,11
4555,NVDA231222C00395000,395,80.6,81.65,0.624759612,475.06,11
4556,NVDA231222C00400000,400,75.6,76.7,0.592899579,475.06,11
4557,NVDA231222C00405000,405,70.7,71.85,0.57129335,475.06,11
4558,NVDA231222C00410000,410,65.75,66.85,0.538578833,475.06,11
4559,NVDA231222C00415000,415,60.85,61.9,0.510258804,475.06,11
4560,NVDA231222C00420000,420,55.95,57.05,0.527104338,475.06,11
4561,NVDA231222C00425000,425,51.15,52.15,0.495610513,475.06,11
4562,NVDA231222C00430000,430,46.35,47.4,0.472417385,475.06,11
4563,NVDA231222C00435000,435,41.7,42.7,0.449468396,475.06,11
4564,NVDA231222C00440000,440,37.4,37.85,0.416265603,475.06,11
4565,NVDA231222C00442500,442.5,34.95,35.6,0.407598698,475.06,11
4566,NVDA231222C00445000,445,33,33.4,0.399908345,475.06,11
4567,NVDA231222C00447500,447.5,30.85,31.3,0.395269719,475.06,11
4568,NVDA231222C00450000,450,28.65,29.2,0.388861092,475.06,11
4569,NVDA231222C00452500,452.5,26.7,27.15,0.382818672,475.06,11
4570,NVDA231222C00455000,455,24.6,25.2,0.378668323,475.06,11
4571,NVDA231222C00457500,457.5,22.9,23.4,0.377813839,475.06,11
4572,NVDA231222C00460000,460,20.95,21.4,0.368109346,475.06,11
4573,NVDA231222C00462500,462.5,19.4,19.7,0.366400379,475.06,11
4574,NVDA231222C00465000,465,17.45,18.05,0.364020032,475.06,11
4575,NVDA231222C00467500,467.5,16.15,16.35,0.357916577,475.06,11
4576,NVDA231222C00470000,470,14.65,14.9,0.357062094,475.06,11
4577,NVDA231222C00472500,472.5,13.25,13.45,0.353888297,475.06,11
4578,NVDA231222C00475000,475,11.95,12.15,0.352728641,475.06,11
4579,NVDA231222C00477500,477.5,10.7,10.9,0.350714501,475.06,11
4580,NVDA231222C00480000,480,9.6,9.75,0.34915812,475.06,11
4581,NVDA231222C00482500,482.5,8.55,8.7,0.34815105,475.06,11
4582,NVDA231222C00485000,485,7.65,7.75,0.347784843,475.06,11
4583,NVDA231222C00487500,487.5,6.75,6.9,0.34815105,475.06,11
4584,NVDA231222C00490000,490,6,6.1,0.347723808,475.06,11
4585,NVDA231222C00492500,492.5,5.2,5.35,0.346625186,475.06,11
4586,NVDA231222C00495000,495,4.55,4.75,0.348334153,475.06,11
4587,NVDA231222C00497500,497.5,4,4.15,0.347906912,475.06,11
4588,NVDA231222C00500000,500,3.5,3.65,0.349005533,475.06,11
4589,NVDA231222C00505000,505,2.71,2.85,0.353277952,475.06,11
4590,NVDA231222C00510000,510,2.06,2.15,0.354376573,475.06,11
4591,NVDA231222C00515000,515,1.59,1.69,0.360724166,475.06,11
4592,NVDA231222C00520000,520,1.24,1.29,0.36426417,475.06,11
4593,NVDA231222C00525000,525,0.95,1.01,0.370489694,475.06,11
4594,NVDA231222C00530000,530,0.77,0.8,0.377447632,475.06,11
4595,NVDA231222C00535000,535,0.59,0.64,0.385015916,475.06,11
4596,NVDA231222C00540000,540,0.48,0.52,0.393316614,475.06,11
4597,NVDA231222C00545000,545,0.4,0.43,0.402349727,475.06,11
4598,NVDA231222C00550000,550,0.33,0.36,0.412115254,475.06,11
4599,NVDA231222C00555000,555,0.28,0.3,0.420904229,475.06,11
4600,NVDA231222C00560000,560,0.23,0.26,0.431646309,475.06,11
4601,NVDA231222C00565000,565,0.19,0.22,0.440435283,475.06,11
4602,NVDA231222C00570000,570,0.16,0.19,0.450200811,475.06,11
4603,NVDA231222C00580000,580,0.12,0.14,0.46777876,475.06,11
4604,NVDA231222C00590000,590,0.09,0.11,0.488286367,475.06,11
4605,NVDA231222C00600000,600,0.07,0.1,0.505864316,475.06,11
4606,NVDA231222C00610000,610,0.05,0.07,0.517582949,475.06,11
4607,NVDA231222C00620000,620,0.03,0.05,0.525395371,475.06,11
4608,NVDA231222C00630000,630,0.02,0.04,0.539067109,475.06,11
4609,NVDA231222C00640000,640,0.01,0.05,0.566410586,475.06,11
4610,NVDA231222C00650000,650,0,0.04,0.570316797,475.06,11
4611,NVDA231222C00660000,660,0,0.02,0.562504375,475.06,11
4612,NVDA231222C00670000,670,0,0.03,0.609378906,475.06,11
4613,NVDA231222C00680000,680,0,0.03,0.632816172,475.06,11
4614,NVDA231222C00700000,700,0,0.02,0.656253438,475.06,11
4615,NVDA231222C00720000,720,0,0.01,0.656253438,475.06,11
4616,NVDA231222C00740000,740,0,0.02,0.742190078,475.06,11
4617,NVDA231222C00760000,760,0,0.02,0.781252188,475.06,11
4618,NVDA231222C00780000,780,0,0.01,0.781252188,475.06,11
4619,NVDA231222C00800000,800,0,0.02,0.859376406,475.06,11
4620,NVDA231222C00820000,820,0,0.02,0.890626094,475.06,11
4621,NVDA231222C00840000,840,0,0.01,0.87500125,475.06,11
4622,NVDA231229C00070000,70,404.7,405.75,3.187502031,475.06,18
4623,NVDA231229C00100000,100,374.85,376.05,2.865237212,475.06,18
4624,NVDA231229C00110000,110,364.85,365.9,2.625003438,475.06,18
4625,NVDA231229C00120000,120,354.9,355.9,2.49414439,475.06,18
4626,NVDA231229C00130000,130,344.95,345.95,2.394535264,475.06,18
4627,NVDA231229C00140000,140,334.95,336,2.280277737,475.06,18
4628,NVDA231229C00150000,150,325,326.05,2.188481091,475.06,18
4629,NVDA231229C00170000,170,305.05,306.1,1.989257866,475.06,18
4630,NVDA231229C00190000,190,285.15,286.2,1.831055532,475.06,18
4631,NVDA231229C00200000,200,275.2,276.2,1.745606741,475.06,18
4632,NVDA231229C00220000,220,255.3,256.35,1.608888674,475.06,18
4633,NVDA231229C00250000,250,225.35,226.4,1.377932798,475.06,18
4634,NVDA231229C00260000,260,215.4,216.45,1.314456553,475.06,18
4635,NVDA231229C00290000,290,185.55,186.65,1.134769951,475.06,18
4636,NVDA231229C00300000,300,175.6,176.6,1.066410918,475.06,18
4637,NVDA231229C00310000,310,165.65,166.7,1.01221197,475.06,18
4638,NVDA231229C00320000,320,155.65,156.8,0.954590298,475.06,18
4639,NVDA231229C00325000,325,150.7,151.9,0.932862,475.06,18
4640,NVDA231229C00330000,330,145.75,146.75,0.894044028,475.06,18
4641,NVDA231229C00340000,340,135.7,136.8,0.831300515,475.06,18
4642,NVDA231229C00345000,345,130.8,131.9,0.812990151,475.06,18
4643,NVDA231229C00350000,350,125.8,126.85,0.779299082,475.06,18
4644,NVDA231229C00360000,360,115.85,116.9,0.724123853,475.06,18
4645,NVDA231229C00365000,365,110.9,112,0.701907278,475.06,18
4646,NVDA231229C00370000,370,105.95,107,0.674563801,475.06,18
4647,NVDA231229C00375000,375,100.95,102.1,0.649417568,475.06,18
4648,NVDA231229C00380000,380,96,97.05,0.61963271,475.06,18
4649,NVDA231229C00385000,385,91.1,92.85,0.626590648,475.06,18
4650,NVDA231229C00390000,390,86.1,87.15,0.569096106,475.06,18
4651,NVDA231229C00395000,395,81.2,82.4,0.552860917,475.06,18
4652,NVDA231229C00400000,400,76.3,77.35,0.524785026,475.06,18
4653,NVDA231229C00405000,405,71.4,72.45,0.501713967,475.06,18
4654,NVDA231229C00410000,410,66.6,67.65,0.514287084,475.06,18
4655,NVDA231229C00415000,415,61.75,62.75,0.487798091,475.06,18
4656,NVDA231229C00420000,420,57.25,57.95,0.465642551,475.06,18
4657,NVDA231229C00425000,425,52.25,53.25,0.446782876,475.06,18
4658,NVDA231229C00430000,430,47.65,48.65,0.430242514,475.06,18
4659,NVDA231229C00435000,435,43.45,43.95,0.407598698,475.06,18
4660,NVDA231229C00440000,440,38.9,39.7,0.398992827,475.06,18
4661,NVDA231229C00445000,445,34.85,35.3,0.381536946,475.06,18
4662,NVDA231229C00450000,450,30.75,31.35,0.374273835,475.06,18
4663,NVDA231229C00455000,455,27.05,27.45,0.36359279,475.06,18
4664,NVDA231229C00460000,460,23.55,23.85,0.355963472,475.06,18
4665,NVDA231229C00465000,465,20.25,20.5,0.349127603,475.06,18
4666,NVDA231229C00470000,470,17.3,17.5,0.344916219,475.06,18
4667,NVDA231229C00475000,475,14.6,14.85,0.342810527,475.06,18
4668,NVDA231229C00480000,480,12.2,12.45,0.340308111,475.06,18
4669,NVDA231229C00485000,485,10.1,10.3,0.33740897,475.06,18
4670,NVDA231229C00490000,490,8.3,8.4,0.334235173,475.06,18
4671,NVDA231229C00495000,495,6.8,6.9,0.334876036,475.06,18
4672,NVDA231229C00500000,500,5.45,5.6,0.334967588,475.06,18
4673,NVDA231229C00505000,505,4.4,4.55,0.336493452,475.06,18
4674,NVDA231229C00510000,510,3.5,3.65,0.337286901,475.06,18
4675,NVDA231229C00515000,515,2.85,2.92,0.338629661,475.06,18
4676,NVDA231229C00520000,520,2.32,2.33,0.340399662,475.06,18
4677,NVDA231229C00525000,525,1.82,1.89,0.344183804,475.06,18
4678,NVDA231229C00530000,530,1.46,1.53,0.347906912,475.06,18
4679,NVDA231229C00535000,535,1.18,1.24,0.351813123,475.06,18
4680,NVDA231229C00540000,540,0.96,1.01,0.35620761,475.06,18
4681,NVDA231229C00545000,545,0.79,0.83,0.361090374,475.06,18
4682,NVDA231229C00550000,550,0.65,0.69,0.366705552,475.06,18
4683,NVDA231229C00555000,555,0.54,0.58,0.372809006,475.06,18
4684,NVDA231229C00560000,560,0.47,0.49,0.378912461,475.06,18
4685,NVDA231229C00565000,565,0.39,0.42,0.38574833,475.06,18
4686,NVDA231229C00570000,570,0.33,0.36,0.392584199,475.06,18
4687,NVDA231229C00580000,580,0.25,0.28,0.408209043,475.06,18
4688,NVDA231229C00590000,590,0.19,0.21,0.420415952,475.06,18
4689,NVDA231229C00600000,600,0.14,0.17,0.436529072,475.06,18
4690,NVDA231229C00610000,610,0.11,0.14,0.452153916,475.06,18
4691,NVDA231229C00620000,620,0.09,0.1,0.458989785,475.06,18
4692,NVDA231229C00630000,630,0.07,0.1,0.483403604,475.06,18
4693,NVDA231229C00640000,640,0.05,0.09,0.500981553,475.06,18
4694,NVDA231229C00650000,650,0.04,0.07,0.509770527,475.06,18
4695,NVDA231229C00660000,660,0.03,0.05,0.503911211,475.06,18
4696,NVDA231229C00680000,680,0.01,0.05,0.531254688,475.06,18
4697,NVDA231229C00700000,700,0.01,0.04,0.558598164,475.06,18
4698,NVDA231229C00720000,720,0,0.03,0.570316797,475.06,18
4699,NVDA231229C00740000,740,0.01,0.03,0.621097539,475.06,18
4700,NVDA231229C00760000,760,0,0.02,0.617191328,475.06,18
4701,NVDA231229C00780000,780,0,0.02,0.648441016,475.06,18
4702,NVDA231229C00800000,800,0.01,0.02,0.703127969,475.06,18
4703,NVDA231229C00820000,820,0,0.02,0.710940391,475.06,18
4704,NVDA231229C00840000,840,0,0.02,0.734377656,475.06,18
4705,NVDA240105C00120000,120,354.9,356.15,2.217777893,475.06,25
4706,NVDA240105C00200000,200,275.3,276.5,1.552248333,475.06,25
4707,NVDA240105C00240000,240,235.5,236.7,1.293460564,475.06,25
4708,NVDA240105C00280000,280,195.7,196.9,1.06152813,475.06,25
4709,NVDA240105C00290000,290,185.75,186.95,1.006840903,475.06,25
4710,NVDA240105C00300000,300,175.8,177,0.953125469,475.06,25
4711,NVDA240105C00310000,310,165.85,167.1,0.903077141,475.06,25
4712,NVDA240105C00320000,320,155.9,157.15,0.851075708,475.06,25
4713,NVDA240105C00340000,340,136.05,137.25,0.751467329,475.06,25
4714,NVDA240105C00345000,345,131.1,132.3,0.72851834,475.06,25
4715,NVDA240105C00350000,350,126.05,127.35,0.701174863,475.06,25
4716,NVDA240105C00360000,360,116.2,117.75,0.66931483,475.06,25
4717,NVDA240105C00365000,365,111.2,112.5,0.632694103,475.06,25
4718,NVDA240105C00370000,370,106.25,107.55,0.609745114,475.06,25
4719,NVDA240105C00375000,375,101.35,102.6,0.588505092,475.06,25
4720,NVDA240105C00380000,380,96.45,97.65,0.566898862,475.06,25
4721,NVDA240105C00385000,385,91.55,92.75,0.546757462,475.06,25
4722,NVDA240105C00390000,390,86.65,87.95,0.529057444,475.06,25
4723,NVDA240105C00395000,395,81.75,83,0.506474662,475.06,25
4724,NVDA240105C00400000,400,76.95,78.15,0.518193295,475.06,25
4725,NVDA240105C00405000,405,72.15,73.35,0.499089482,475.06,25
4726,NVDA240105C00410000,410,67.4,68.65,0.4832205,475.06,25
4727,NVDA240105C00415000,415,62.65,63.9,0.464177722,475.06,25
4728,NVDA240105C00420000,420,58.05,59.25,0.447759429,475.06,25
4729,NVDA240105C00425000,425,53.55,54.75,0.43488114,475.06,25
4730,NVDA240105C00430000,430,49.45,49.95,0.410711459,475.06,25
4731,NVDA240105C00435000,435,45.05,45.55,0.397466963,475.06,25
4732,NVDA240105C00440000,440,40.95,41.45,0.3901123,475.06,25
4733,NVDA240105C00445000,445,36.8,37.4,0.380804532,475.06,25
4734,NVDA240105C00450000,450,33.1,33.5,0.371893488,475.06,25
4735,NVDA240105C00455000,455,29.25,29.85,0.365240723,475.06,25
4736,NVDA240105C00460000,460,26.05,26.4,0.359076234,475.06,25
4737,NVDA240105C00465000,465,22.9,23.15,0.353094848,475.06,25
4738,NVDA240105C00470000,470,19.95,20.2,0.349005533,475.06,25
4739,NVDA240105C00475000,475,17.3,17.5,0.345496047,475.06,25
4740,NVDA240105C00480000,480,14.85,15.1,0.34345139,475.06,25
4741,NVDA240105C00485000,485,12.7,12.9,0.340948973,475.06,25
4742,NVDA240105C00490000,490,10.75,10.95,0.338965351,475.06,25
4743,NVDA240105C00495000,495,9.05,9.25,0.337775177,475.06,25
4744,NVDA240105C00500000,500,7.6,7.75,0.336493452,475.06,25
4745,NVDA240105C00505000,505,6.35,6.45,0.335455864,475.06,25
4746,NVDA240105C00510000,510,5.3,5.5,0.338995868,475.06,25
4747,NVDA240105C00515000,515,4.4,4.5,0.33740897,475.06,25
4748,NVDA240105C00520000,520,3.65,3.75,0.338934833,475.06,25
