,contractSymbol,strike,bid,ask,impliedVolatility,price,remaining
70,AAPL231222C00135000,135,60.7,61.3,1.04492665,195.71,11
71,AAPL231222C00140000,140,55.75,56.3,0.968750313,195.71,11
72,AAPL231222C00145000,145,50.6,51.35,0.855470195,195.71,11
73,AAPL231222C00150000,150,45.75,46.35,0.806154282,195.71,11
74,AAPL231222C00155000,155,40.8,41.35,0.731447998,195.71,11
75,AAPL231222C00160000,160,35.8,36.4,0.655765161,195.71,11
76,AAPL231222C00162500,162.5,33.3,33.9,0.613773394,195.71,11
77,AAPL231222C00165000,165,30.85,31.4,0.579594048,195.71,11
78,AAPL231222C00170000,170,25.85,26.45,0.502934658,195.71,11
79,AAPL231222C00172500,172.5,23.4,23.95,0.522465713,195.71,11
80,AAPL231222C00175000,175,20.9,21.5,0.485600847,195.71,11
81,AAPL231222C00177500,177.5,18.45,19,0.43945873,195.71,11
82,AAPL231222C00180000,180,16.05,16.5,0.392828337,195.71,11
83,AAPL231222C00182500,182.5,13.6,13.95,0.338873799,195.71,11
84,AAPL231222C00185000,185,11.2,11.5,0.297858584,195.71,11
85,AAPL231222C00187500,187.5,8.85,9.1,0.259773027,195.71,11
86,AAPL231222C00190000,190,6.65,6.8,0.226326096,195.71,11
87,AAPL231222C00192500,192.5,4.65,4.75,0.203865383,195.71,11
88,AAPL231222C00195000,195,2.96,3.05,0.189705369,195.71,11
89,AAPL231222C00197500,197.5,1.66,1.71,0.17603363,195.71,11
90,AAPL231222C00200000,200,0.82,0.85,0.168465347,195.71,11
91,AAPL231222C00202500,202.5,0.38,0.4,0.16797707,195.71,11
92,AAPL231222C00205000,205,0.18,0.19,0.172371558,195.71,11
93,AAPL231222C00207500,207.5,0.09,0.1,0.181648809,195.71,11
94,AAPL231222C00210000,210,0.05,0.07,0.199226758,195.71,11
95,AAPL231222C00212500,212.5,0.03,0.05,0.214851602,195.71,11
96,AAPL231222C00215000,215,0.02,0.04,0.233406104,195.71,11
97,AAPL231222C00217500,217.5,0,0.04,0.257819922,195.71,11
98,AAPL231222C00220000,220,0.01,0.03,0.27149166,195.71,11
99,AAPL231222C00222500,222.5,0,0.02,0.281257187,195.71,11
100,AAPL231222C00225000,225,0,0.02,0.300788242,195.71,11
101,AAPL231222C00230000,230,0,0.02,0.343756563,195.71,11
102,AAPL231222C00235000,235,0,0.02,0.382818672,195.71,11
103,AAPL231222C00240000,240,0,0.02,0.421880781,195.71,11
104,AAPL231222C00250000,250,0,0.01,0.468755313,195.71,11
105,AAPL231222C00255000,255,0,0.01,0.500005,195.71,11
106,AAPL231229C00050000,50,145.55,146.1,2.417972705,195.71,18
107,AAPL231229C00080000,80,115.7,116.25,1.802735361,195.71,18
108,AAPL231229C00095000,95,100.75,101.3,1.519533652,195.71,18
109,AAPL231229C00100000,100,95.75,96.3,1.420901333,195.71,18
110,AAPL231229C00105000,105,90.8,91.3,1.343753281,195.71,18
111,AAPL231229C00115000,115,80.8,81.35,1.179691602,195.71,18
112,AAPL231229C00125000,125,70.85,71.4,1.038090747,195.71,18
113,AAPL231229C00130000,130,65.85,66.4,0.958984785,195.71,18
114,AAPL231229C00135000,135,60.9,61.45,0.899903345,195.71,18
115,AAPL231229C00140000,140,55.95,56.45,0.83203293,195.71,18
116,AAPL231229C00145000,145,50.95,51.5,0.765627344,195.71,18
117,AAPL231229C00150000,150,46,46.55,0.705569351,195.71,18
118,AAPL231229C00155000,155,41,41.55,0.633304448,195.71,18
119,AAPL231229C00160000,160,36.05,36.6,0.572758179,195.71,18
120,AAPL231229C00165000,165,30.95,31.65,0.555912644,195.71,18
121,AAPL231229C00170000,170,26.15,26.65,0.480473945,195.71,18
122,AAPL231229C00175000,175,21.15,21.75,0.417242156,195.71,18
123,AAPL231229C00180000,180,16.35,16.7,0.334479312,195.71,18
124,AAPL231229C00185000,185,11.6,11.85,0.269294417,195.71,18
125,AAPL231229C00190000,190,7.15,7.3,0.215217809,195.71,18
126,AAPL231229C00195000,195,3.55,3.6,0.181770878,195.71,18
127,AAPL231229C00200000,200,1.27,1.29,0.16394879,195.71,18
128,AAPL231229C00205000,205,0.34,0.36,0.160652925,195.71,18
129,AAPL231229C00210000,210,0.11,0.12,0.17334811,195.71,18
130,AAPL231229C00215000,215,0.05,0.06,0.1962971,195.71,18
131,AAPL231229C00220000,220,0.03,0.04,0.224617129,195.71,18
132,AAPL231229C00225000,225,0,0.02,0.240241973,195.71,18
133,AAPL231229C00230000,230,0,0.02,0.273444766,195.71,18
134,AAPL231229C00235000,235,0,0.01,0.285163398,195.71,18
135,AAPL231229C00240000,240,0,0.01,0.312506875,195.71,18
136,AAPL231229C00245000,245,0,0.01,0.343756563,195.71,18
137,AAPL231229C00250000,250,0,0.01,0.367193828,195.71,18
138,AAPL231229C00255000,255,0,0.01,0.398443516,195.71,18
139,AAPL231229C00265000,265,0,0.01,0.445318047,195.71,18
140,AAPL240105C00100000,100,95.7,96.55,1.267581787,195.71,25
141,AAPL240105C00120000,120,75.8,76.65,0.993164131,195.71,25
142,AAPL240105C00125000,125,70.85,71.7,0.936524072,195.71,25
143,AAPL240105C00130000,130,65.85,66.7,0.865723999,195.71,25
144,AAPL240105C00135000,135,60.8,61.75,0.797365308,195.71,25
145,AAPL240105C00140000,140,55.9,56.75,0.743166631,195.71,25
146,AAPL240105C00145000,145,50.95,51.8,0.688479678,195.71,25
147,AAPL240105C00150000,150,46,46.85,0.633304448,195.71,25
148,AAPL240105C00155000,155,41,41.9,0.573490593,195.71,25
149,AAPL240105C00160000,160,36.05,36.9,0.514165015,195.71,25
150,AAPL240105C00165000,165,31.1,31.95,0.511479495,195.71,25
151,AAPL240105C00170000,170,26.15,27.05,0.454107021,195.71,25
152,AAPL240105C00175000,175,21.5,21.9,0.371344177,195.71,25
153,AAPL240105C00180000,180,16.65,17,0.312018599,195.71,25
154,AAPL240105C00185000,185,12,12.2,0.25537854,195.71,25
155,AAPL240105C00190000,190,7.7,7.8,0.212532289,195.71,25
156,AAPL240105C00195000,195,4.1,4.25,0.18677571,195.71,25
157,AAPL240105C00200000,200,1.75,1.79,0.167488794,195.71,25
158,AAPL240105C00205000,205,0.58,0.61,0.160530856,195.71,25
159,AAPL240105C00210000,210,0.19,0.21,0.165535688,195.71,25
160,AAPL240105C00215000,215,0.09,0.1,0.181648809,195.71,25
161,AAPL240105C00220000,220,0.04,0.06,0.202156416,195.71,25
162,AAPL240105C00225000,225,0.01,0.04,0.222664023,195.71,25
163,AAPL240105C00230000,230,0,0.03,0.244148184,195.71,25
164,AAPL240105C00235000,235,0,0.02,0.261726133,195.71,25
165,AAPL240105C00240000,240,0,0.02,0.287116504,195.71,25
166,AAPL240105C00250000,250,0,0.01,0.316413086,195.71,25
167,AAPL240105C00260000,260,0,0.01,0.359381406,195.71,25
168,AAPL240112C00135000,135,60.9,61.9,0.735598347,195.71,32
169,AAPL240112C00140000,140,55.95,57.05,0.693850718,195.71,32
170,AAPL240112C00145000,145,51,52.15,0.645999634,195.71,32
171,AAPL240112C00155000,155,41.1,42.15,0.534428484,195.71,32
172,AAPL240112C00160000,160,36.3,37.3,0.55102988,195.71,32
173,AAPL240112C00165000,165,31.35,32.45,0.501225691,195.71,32
174,AAPL240112C00170000,170,26.65,27.1,0.407598698,195.71,32
175,AAPL240112C00175000,175,21.75,22.2,0.354132435,195.71,32
176,AAPL240112C00180000,180,17,17.35,0.301642726,195.71,32
177,AAPL240112C00185000,185,12.45,12.65,0.253425435,195.71,32
178,AAPL240112C00190000,190,8.25,8.4,0.21778126,195.71,32
179,AAPL240112C00195000,195,4.8,4.9,0.193550545,195.71,32
180,AAPL240112C00200000,200,2.3,2.34,0.174263629,195.71,32
181,AAPL240112C00205000,205,0.88,0.94,0.16529155,195.71,32
182,AAPL240112C00210000,210,0.32,0.34,0.163582583,195.71,32
183,AAPL240112C00215000,215,0.13,0.15,0.173103972,195.71,32
184,AAPL240112C00220000,220,0.06,0.08,0.187019849,195.71,32
185,AAPL240112C00225000,225,0.04,0.06,0.208992285,195.71,32
186,AAPL240112C00230000,230,0.02,0.05,0.230476445,195.71,32
187,AAPL240119C00050000,50,145.75,146.25,1.875000625,195.71,39
188,AAPL240119C00055000,55,140.8,141.3,1.789063555,195.71,39
189,AAPL240119C00060000,60,135.8,136.3,1.671876641,195.71,39
190,AAPL240119C00065000,65,130.85,131.35,1.595705146,195.71,39
191,AAPL240119C00070000,70,125.9,126.4,1.522463325,195.71,39
192,AAPL240119C00075000,75,120.95,121.45,1.452151177,195.71,39
193,AAPL240119C00080000,80,115.95,116.45,1.361331318,195.71,39
194,AAPL240119C00085000,85,111,111.5,1.297366794,195.71,39
195,AAPL240119C00090000,90,106.05,106.55,1.234378828,195.71,39
196,AAPL240119C00095000,95,101.05,101.55,1.157230776,195.71,39
197,AAPL240119C00100000,100,96.1,96.6,1.099125598,195.71,39
198,AAPL240119C00105000,105,91.15,91.65,1.041996978,195.71,39
199,AAPL240119C00110000,110,86.2,86.7,0.985839985,195.71,39
200,AAPL240119C00115000,115,81.2,81.7,0.919678538,195.71,39
201,AAPL240119C00120000,120,76.25,76.75,0.866700552,195.71,39
202,AAPL240119C00125000,125,71.3,71.8,0.81445498,195.71,39
203,AAPL240119C00130000,130,66.35,66.85,0.762941824,195.71,39
204,AAPL240119C00135000,135,61.4,61.9,0.711916943,195.71,39
205,AAPL240119C00140000,140,56.45,56.95,0.661624478,195.71,39
206,AAPL240119C00145000,145,51.7,52,0.624759612,195.71,39
207,AAPL240119C00150000,150,46.55,47.05,0.56177196,195.71,39
208,AAPL240119C00155000,155,41.6,42.1,0.511967771,195.71,39
209,AAPL240119C00160000,160,36.65,37.15,0.486821538,195.71,39
210,AAPL240119C00165000,165,31.75,32.25,0.438848385,195.71,39
211,AAPL240119C00170000,170,27,27.25,0.381964188,195.71,39
212,AAPL240119C00175000,175,22.2,22.35,0.332159999,195.71,39
213,AAPL240119C00180000,180,17.35,17.55,0.286139951,195.71,39
214,AAPL240119C00185000,185,12.85,13,0.248115429,195.71,39
215,AAPL240119C00190000,190,8.75,8.85,0.217231949,195.71,39
216,AAPL240119C00195000,195,5.25,5.35,0.193306407,195.71,39
217,AAPL240119C00200000,200,2.72,2.75,0.175240181,195.71,39
218,AAPL240119C00205000,205,1.17,1.2,0.164681205,195.71,39
219,AAPL240119C00210000,210,0.46,0.47,0.161141201,195.71,39
220,AAPL240119C00215000,215,0.19,0.2,0.165779827,195.71,39
221,AAPL240119C00220000,220,0.09,0.1,0.175789492,195.71,39
222,AAPL240119C00225000,225,0.05,0.07,0.193367441,195.71,39
223,AAPL240119C00230000,230,0.04,0.05,0.209968838,195.71,39
224,AAPL240119C00235000,235,0.02,0.04,0.227546787,195.71,39
225,AAPL240119C00240000,240,0.01,0.03,0.242195078,195.71,39
226,AAPL240119C00245000,245,0.01,0.02,0.251960605,195.71,39
227,AAPL240119C00250000,250,0.01,0.02,0.273444766,195.71,39
228,AAPL240119C00255000,255,0,0.01,0.273444766,195.71,39
229,AAPL240119C00260000,260,0,0.01,0.289069609,195.71,39
230,AAPL240119C00265000,265,0,0.01,0.308600664,195.71,39
231,AAPL240119C00270000,270,0,0.01,0.328131719,195.71,39
232,AAPL240119C00275000,275,0,0.01,0.343756563,195.71,39
233,AAPL240119C00280000,280,0,0.01,0.359381406,195.71,39
234,AAPL240119C00285000,285,0,0.01,0.37500625,195.71,39
235,AAPL240119C00290000,290,0,0.01,0.390631094,195.71,39
236,AAPL240119C00300000,300,0,0.01,0.421880781,195.71,39
237,AAPL240119C00310000,310,0,0.01,0.445318047,195.71,39
238,AAPL240119C00320000,320,0,0.01,0.476567734,195.71,39
239,AAPL240126C00180000,180,16.8,18.95,0.334845519,195.71,46
240,AAPL240126C00185000,185,12.8,13.9,0.269294417,195.71,46
241,AAPL240126C00190000,190,9.15,9.9,0.241218525,195.71,46
242,AAPL240126C00195000,195,5.85,6,0.201607105,195.71,46
243,AAPL240126C00200000,200,3.1,3.35,0.18421226,195.71,46
244,AAPL240126C00205000,205,1.43,1.7,0.175789492,195.71,46
245,AAPL240126C00210000,210,0.56,0.72,0.167244656,195.71,46
246,AAPL240126C00215000,215,0.12,0.33,0.169563969,195.71,46
247,AAPL240126C00220000,220,0.02,0.17,0.177254321,195.71,46
248,AAPL240126C00240000,240,0,0.08,0.250984053,195.71,46
249,AAPL240216C00050000,50,145.75,146.55,1.527346113,195.71,67
250,AAPL240216C00060000,60,110.75,112.35,1.00E-05,195.71,67
251,AAPL240216C00065000,65,126.35,127.35,1.00E-05,195.71,67
252,AAPL240216C00070000,70,125.95,126.75,1.240238174,195.71,67
253,AAPL240216C00075000,75,121,121.8,1.178226765,195.71,67
254,AAPL240216C00080000,80,116.1,116.85,1.125492654,195.71,67
255,AAPL240216C00085000,85,111.15,111.9,1.068364033,195.71,67
256,AAPL240216C00090000,90,106.2,106.95,1.013188528,195.71,67
257,AAPL240216C00095000,95,101.25,102,0.960449614,195.71,67
258,AAPL240216C00100000,100,96.35,97.05,0.913575083,195.71,67
259,AAPL240216C00105000,105,86.85,87.8,1.00E-05,195.71,67
260,AAPL240216C00110000,110,86.45,87.2,0.819337744,195.71,67
261,AAPL240216C00115000,115,80,80.9,0.564945757,195.71,67
262,AAPL240216C00120000,120,76.55,77.3,0.726076958,195.71,67
263,AAPL240216C00125000,125,71.6,72.35,0.681155532,195.71,67
264,AAPL240216C00130000,130,66.7,67.45,0.642581699,195.71,67
265,AAPL240216C00135000,135,61.85,62.55,0.606449248,195.71,67
266,AAPL240216C00140000,140,56.85,57.65,0.562992651,195.71,67
267,AAPL240216C00145000,145,51.95,52.7,0.522221575,195.71,67
268,AAPL240216C00150000,150,47.25,47.65,0.500371207,195.71,67
269,AAPL240216C00155000,155,42.4,42.75,0.460088407,195.71,67
270,AAPL240216C00160000,160,37.55,37.9,0.422491127,195.71,67
271,AAPL240216C00165000,165,32.8,33.1,0.386724883,195.71,67
272,AAPL240216C00170000,170,28.1,28.4,0.354132435,195.71,67
273,AAPL240216C00175000,175,23.6,23.75,0.320929642,195.71,67
274,AAPL240216C00180000,180,19.25,19.4,0.295844444,195.71,67
275,AAPL240216C00185000,185,15.15,15.25,0.271308557,195.71,67
276,AAPL240216C00190000,190,11.45,11.55,0.252631985,195.71,67
277,AAPL240216C00195000,195,8.2,8.3,0.236091624,195.71,67
278,AAPL240216C00200000,200,5.5,5.55,0.220222642,195.71,67
279,AAPL240216C00205000,205,3.4,3.5,0.209175389,195.71,67
280,AAPL240216C00210000,210,2,2.03,0.199470896,195.71,67
281,AAPL240216C00215000,215,1.1,1.13,0.194221925,195.71,67
282,AAPL240216C00220000,220,0.59,0.61,0.191658474,195.71,67
283,AAPL240216C00225000,225,0.33,0.35,0.194099856,195.71,67
284,AAPL240216C00230000,230,0.19,0.21,0.198738481,195.71,67
285,AAPL240216C00235000,235,0.12,0.14,0.206550903,195.71,67
286,AAPL240216C00240000,240,0.08,0.09,0.21241022,195.71,67
287,AAPL240216C00245000,245,0.05,0.07,0.222664023,195.71,67
288,AAPL240216C00250000,250,0.04,0.05,0.230476445,195.71,67
289,AAPL240216C00255000,255,0.02,0.04,0.240241973,195.71,67
290,AAPL240216C00260000,260,0.01,0.03,0.248054395,195.71,67
291,AAPL240216C00265000,265,0.01,0.03,0.263679238,195.71,67
292,AAPL240216C00270000,270,0.01,0.02,0.265632344,195.71,67
293,AAPL240216C00275000,275,0,0.02,0.279304082,195.71,67
294,AAPL240216C00280000,280,0,0.02,0.29297582,195.71,67
295,AAPL240216C00285000,285,0,0.02,0.304694453,195.71,67
296,AAPL240216C00290000,290,0,0.01,0.296882031,195.71,67
297,AAPL240216C00295000,295,0,0.01,0.312506875,195.71,67
298,AAPL240216C00300000,300,0,0.02,0.343756563,195.71,67
299,AAPL240216C00305000,305,0,0.01,0.335944141,195.71,67
300,AAPL240216C00310000,310,0,0.01,0.343756563,195.71,67
301,AAPL240216C00315000,315,0,0.03,0.390631094,195.71,67
302,AAPL240216C00320000,320,0,0.01,0.367193828,195.71,67
303,AAPL240315C00050000,50,145.85,146.65,1.327151802,195.71,95
304,AAPL240315C00055000,55,140.95,141.7,1.264163835,195.71,95
305,AAPL240315C00060000,60,136.05,136.8,1.211918003,195.71,95
306,AAPL240315C00065000,65,131.05,131.85,1.141605854,195.71,95
307,AAPL240315C00070000,70,126.1,126.95,1.088383464,195.71,95
308,AAPL240315C00075000,75,121.3,122,1.047612184,195.71,95
309,AAPL240315C00080000,80,116.3,117.05,0.988037229,195.71,95
310,AAPL240315C00085000,85,111.4,112.2,0.949219258,195.71,95
311,AAPL240315C00090000,90,106.45,107.25,0.898926792,195.71,95
312,AAPL240315C00095000,95,101.6,102.35,0.861329512,195.71,95
313,AAPL240315C00100000,100,96.7,97.45,0.820802573,195.71,95
314,AAPL240315C00105000,105,91.65,92.55,0.772219075,195.71,95
315,AAPL240315C00110000,110,86.75,87.6,0.730959722,195.71,95
316,AAPL240315C00115000,115,81.95,82.7,0.698367274,195.71,95
317,AAPL240315C00120000,120,77.05,77.8,0.660892063,195.71,95
318,AAPL240315C00125000,125,72,72.95,0.619510641,195.71,95
319,AAPL240315C00130000,130,67.2,68.05,0.587040262,195.71,95
320,AAPL240315C00135000,135,62.4,63.15,0.554325746,195.71,95
321,AAPL240315C00140000,140,57.65,58.05,0.516362258,195.71,95
322,AAPL240315C00145000,145,52.8,53.2,0.495488444,195.71,95
323,AAPL240315C00150000,150,47.95,48.35,0.461187029,195.71,95
324,AAPL240315C00155000,155,43.2,43.55,0.429204927,195.71,95
325,AAPL240315C00160000,160,38.45,38.8,0.398565585,195.71,95
326,AAPL240315C00165000,165,33.8,34.1,0.368719692,195.71,95
327,AAPL240315C00170000,170,29.3,29.5,0.340887939,195.71,95
328,AAPL240315C00175000,175,24.85,25.05,0.315558602,195.71,95
329,AAPL240315C00180000,180,20.7,20.8,0.292853751,195.71,95
330,AAPL240315C00185000,185,16.7,16.85,0.273627869,195.71,95
331,AAPL240315C00190000,190,13.1,13.2,0.255805782,195.71,95
332,AAPL240315C00195000,195,9.85,9.95,0.240058869,195.71,95
333,AAPL240315C00200000,200,7.05,7.15,0.225746268,195.71,95
334,AAPL240315C00205000,205,4.85,4.9,0.214119187,195.71,95
335,AAPL240315C00210000,210,3.1,3.2,0.20502504,195.71,95
336,AAPL240315C00215000,215,1.94,1.97,0.197090549,195.71,95
337,AAPL240315C00220000,220,1.16,1.19,0.192757096,195.71,95
338,AAPL240315C00225000,225,0.68,0.7,0.190071576,195.71,95
339,AAPL240315C00230000,230,0.4,0.42,0.189949507,195.71,95
340,AAPL240315C00235000,235,0.25,0.26,0.191902612,195.71,95
341,AAPL240315C00240000,240,0.16,0.18,0.197761929,195.71,95
342,AAPL240315C00245000,245,0.11,0.13,0.204109521,195.71,95
343,AAPL240315C00250000,250,0.08,0.09,0.208992285,195.71,95
344,AAPL240315C00255000,255,0.06,0.07,0.215828154,195.71,95
345,AAPL240315C00260000,260,0.04,0.06,0.225593682,195.71,95
346,AAPL240315C00265000,265,0.03,0.05,0.233406104,195.71,95
347,AAPL240315C00270000,270,0.02,0.04,0.240241973,195.71,95
348,AAPL240315C00275000,275,0.02,0.03,0.244148184,195.71,95
349,AAPL240315C00280000,280,0.01,0.03,0.255866816,195.71,95
350,AAPL240315C00285000,285,0.01,0.03,0.267585449,195.71,95
351,AAPL240315C00290000,290,0,0.02,0.267585449,195.71,95
352,AAPL240315C00300000,300,0,0.02,0.289069609,195.71,95
353,AAPL240315C00310000,310,0,0.02,0.308600664,195.71,95
354,AAPL240419C00080000,80,116.5,118,0.927979236,195.71,130
355,AAPL240419C00085000,85,111.75,112.65,0.865479861,195.71,130
356,AAPL240419C00090000,90,104.9,106.75,0.538090557,195.71,130
357,AAPL240419C00095000,95,101.45,102.95,0.763185962,195.71,130
358,AAPL240419C00100000,100,96.5,98.4,0.740969387,195.71,130
359,AAPL240419C00105000,105,91.75,93.45,0.708132802,195.71,130
360,AAPL240419C00110000,110,87.35,88.5,0.689212092,195.71,130
361,AAPL240419C00115000,115,82.3,83.75,0.652225157,195.71,130
362,AAPL240419C00120000,120,77.1,79,0.611087874,195.71,130
363,AAPL240419C00125000,125,72.55,74.1,0.586918193,195.71,130
364,AAPL240419C00130000,130,67.95,68.75,0.547367808,195.71,130
365,AAPL240419C00135000,135,63.3,64,0.523808473,195.71,130
366,AAPL240419C00140000,140,58.4,59.15,0.508427767,195.71,130
367,AAPL240419C00145000,145,53.65,54.4,0.479741531,195.71,130
368,AAPL240419C00150000,150,49,49.55,0.446416669,195.71,130
369,AAPL240419C00155000,155,44.35,44.75,0.415044912,195.71,130
370,AAPL240419C00160000,160,39.7,40.05,0.386724883,195.71,130
371,AAPL240419C00165000,165,35.2,35.5,0.362311064,195.71,130
372,AAPL240419C00170000,170,30.9,31,0.337531039,195.71,130
373,AAPL240419C00175000,175,26.55,26.75,0.317389639,195.71,130
374,AAPL240419C00180000,180,22.45,22.65,0.297797549,195.71,130
375,AAPL240419C00185000,185,18.65,18.75,0.279059944,195.71,130
376,AAPL240419C00190000,190,15.1,15.2,0.2634351,195.71,130
377,AAPL240419C00195000,195,11.85,11.95,0.248420602,195.71,130
378,AAPL240419C00200000,200,9,9.1,0.235176105,195.71,130
379,AAPL240419C00205000,205,6.6,6.7,0.22382368,195.71,130
380,AAPL240419C00210000,210,4.65,4.75,0.213997118,195.71,130
381,AAPL240419C00215000,215,3.15,3.25,0.205940558,195.71,130
382,AAPL240419C00220000,220,2.08,2.13,0.198860551,195.71,130
383,AAPL240419C00225000,225,1.33,1.37,0.194099856,195.71,130
384,AAPL240419C00230000,230,0.85,0.88,0.191658474,195.71,130
385,AAPL240419C00235000,235,0.54,0.57,0.19092606,195.71,130
386,AAPL240419C00240000,240,0.35,0.37,0.191048129,195.71,130
387,AAPL240419C00245000,245,0.23,0.26,0.194343994,195.71,130
388,AAPL240419C00250000,250,0.16,0.19,0.198494343,195.71,130
389,AAPL240419C00255000,255,0.12,0.14,0.202644692,195.71,130
390,AAPL240419C00260000,260,0.08,0.1,0.205574351,195.71,130
391,AAPL240419C00265000,265,0.06,0.08,0.211433667,195.71,130
392,AAPL240419C00270000,270,0.05,0.07,0.218757812,195.71,130
393,AAPL240419C00275000,275,0.04,0.06,0.225593682,195.71,130
394,AAPL240419C00280000,280,0,0.05,0.231452998,195.71,130
395,AAPL240621C00050000,50,146.2,147.2,1.034916935,195.71,193
396,AAPL240621C00055000,55,141.35,142.3,0.987304814,195.71,193
397,AAPL240621C00060000,60,136.5,137.7,0.963867549,195.71,193
398,AAPL240621C00065000,65,131.5,132.9,0.915772327,195.71,193
399,AAPL240621C00070000,70,126.7,127.75,0.861817788,195.71,193
400,AAPL240621C00075000,75,122.1,122.9,0.838258453,195.71,193
401,AAPL240621C00080000,80,117.2,118.05,0.799318413,195.71,193
